0200011895,2.53,0.83,0.74,1.17,2.57,1.63,1.39,2.89,3.56,0.80,2.98,3.68
0200011896,1.50,1.03,1.37,3.02,3.27,2.88,3.41,4.18,4.90,1.82,3.90,1.00
0200011897,4.11,1.41,2.87,3.14,3.04,2.52,3.47,1.99,1.45,2.48,2.63,2.49
0200011898,2.69,2.21,2.96,1.61,2.64,3.68,1.70,2.98,2.73,4.39,2.36,1.76
0200011899,1.69,1.38,3.20,1.57,3.78,3.49,4.29,1.46,3.08,2.96,1.05,2.60
0200011900,1.21,2.72,1.68,1.80,2.43,2.87,5.21,3.77,3.89,2.84,3.38,0.74
0200011901,1.57,1.30,2.69,1.27,2.43,2.55,4.34,2.67,2.26,3.27,1.29,2.22
0200011902,0.84,1.07,2.44,1.64,3.51,4.63,5.05,1.64,3.58,2.37,2.87,2.22
0200011903,1.63,2.12,2.10,2.77,3.34,2.37,3.93,4.55,3.68,2.28,1.90,1.93
0200011904,1.63,1.97,3.13,2.05,3.94,2.00,3.08,2.96,3.64,2.86,0.46,2.04
0200011905,1.77,1.44,2.12,1.86,4.38,4.23,4.29,2.81,3.01,2.74,2.19,1.51
0200011906,2.67,1.51,2.04,1.63,2.65,3.32,2.65,3.03,2.53,3.21,3.55,2.44
0200011907,3.24,0.80,2.41,2.52,2.46,2.47,2.58,2.12,4.46,1.48,2.22,2.48
0200011908,1.57,3.43,2.35,2.37,4.64,2.20,3.05,2.41,1.52,0.83,2.42,1.98
0200011909,1.90,2.58,1.58,4.81,2.33,3.03,3.18,2.04,2.10,1.48,3.52,3.13
0200011910,1.66,1.56,0.26,2.86,2.97,1.15,2.35,3.00,2.89,2.57,2.02,1.49
0200011911,1.62,1.89,1.25,1.94,3.53,3.04,2.84,2.86,3.69,4.58,3.68,1.96
0200011912,1.73,1.31,1.02,2.19,5.69,1.53,4.16,4.16,3.27,2.39,2.65,1.69
0200011913,1.87,1.49,3.09,2.40,2.57,2.28,3.13,2.51,2.41,3.23,2.06,0.63
0200011914,2.42,0.92,1.46,2.74,3.05,3.94,2.83,3.91,2.10,2.06,1.96,1.56
0200011915,1.41,1.84,0.64,1.12,2.91,3.82,3.52,3.71,4.82,1.70,2.59,1.54
0200011916,2.91,1.02,2.59,2.32,4.04,4.95,1.37,2.48,3.41,3.49,2.21,2.07
0200011917,1.12,0.56,1.93,2.54,2.77,4.76,2.60,2.49,1.86,3.74,0.82,1.15
0200011918,1.39,1.92,1.45,1.85,4.08,2.01,1.69,2.44,2.89,3.21,3.04,2.67
0200011919,0.74,1.64,2.46,3.28,3.31,2.34,2.45,2.34,3.15,4.20,2.98,0.88
0200011920,1.33,0.79,2.61,2.84,1.40,4.03,3.28,2.72,2.50,1.74,2.47,3.12
0200011921,0.72,0.99,3.61,3.59,1.95,2.18,2.84,3.95,3.79,2.91,2.51,2.51
0200011922,1.23,2.32,2.57,3.34,3.02,3.47,3.86,2.12,3.70,2.05,2.32,1.29
0200011923,1.67,1.06,2.77,1.74,2.95,2.68,3.20,2.69,3.28,2.68,1.17,2.06
0200011924,1.96,1.63,1.62,2.31,3.58,2.97,3.67,3.56,2.82,0.49,1.89,2.12
0200011925,0.88,1.39,1.51,1.80,1.08,2.57,3.20,2.50,4.03,3.00,2.00,1.56
0200011926,1.36,1.95,2.37,1.91,2.40,3.57,2.44,3.46,4.96,3.15,3.61,1.53
0200011927,1.20,1.22,1.97,2.24,4.79,2.00,3.43,0.79,4.61,2.47,4.14,2.74
0200011928,1.63,1.55,2.00,2.96,2.40,4.47,2.81,3.68,3.41,3.90,2.95,1.43
0200011929,2.97,0.95,1.94,5.28,3.84,3.18,2.44,1.35,2.40,3.70,1.66,1.96
0200011930,1.93,1.78,1.62,1.70,3.17,3.69,1.37,0.82,2.42,1.91,1.45,0.82
0200011931,1.25,0.84,1.87,1.41,3.11,3.58,1.94,1.85,5.20,3.00,3.89,1.82
0200011932,3.04,1.69,1.46,1.62,3.94,2.37,3.91,3.83,2.39,4.38,1.77,2.39
0200011933,1.34,1.82,1.77,3.16,3.97,2.38,1.91,1.59,3.39,4.05,2.06,1.92
0200011934,1.24,0.63,1.89,2.03,1.26,2.27,1.54,2.39,5.24,1.94,4.11,1.55
0200011935,2.02,1.38,1.86,1.36,2.47,4.09,2.74,3.54,2.52,1.90,3.26,1.28
0200011936,1.73,1.74,1.17,1.96,2.33,2.03,1.05,3.53,4.66,3.06,1.44,2.14
0200011937,2.30,1.82,0.62,3.61,2.33,3.11,3.82,2.61,3.78,2.71,2.36,1.46
0200011938,2.61,3.17,2.83,1.75,3.75,3.19,2.94,4.28,2.85,1.28,1.62,2.16
0200011939,2.23,2.70,1.74,2.88,2.48,5.03,1.63,4.27,2.61,2.47,0.74,1.39
0200011940,1.93,1.19,1.42,2.01,3.88,4.54,1.93,5.04,2.19,2.63,3.15,2.14
0200011941,1.60,1.11,1.14,2.11,2.82,2.37,2.40,3.73,4.31,5.80,2.80,1.82
0200011942,1.60,0.98,3.48,1.28,4.37,3.50,3.77,2.78,4.58,2.85,2.77,2.85
0200011943,1.90,1.57,2.68,2.32,4.88,4.91,2.76,2.73,2.25,1.93,2.86,0.67
0200011944,1.09,1.48,2.64,2.14,3.17,4.10,2.58,2.48,3.61,1.15,2.51,1.45
0200011945,0.94,1.77,1.76,3.47,5.23,3.93,2.61,3.17,5.10,2.75,2.92,1.63
0200011946,2.14,1.65,1.79,0.87,3.44,3.89,1.56,2.25,2.72,2.02,2.54,2.51
0200011947,2.10,1.26,1.70,4.65,4.84,2.97,2.77,2.69,4.45,1.11,2.39,1.60
0200011948,1.46,1.64,3.39,2.94,2.55,3.44,2.33,1.69,1.65,1.27,3.87,1.86
0200011949,2.67,2.03,2.00,1.58,2.81,4.36,4.05,2.46,2.84,2.44,2.25,2.86
0200011950,3.75,2.38,2.51,3.94,1.86,3.60,3.99,2.65,3.32,1.79,2.95,2.26
0200011951,1.97,2.05,2.58,3.44,2.49,3.72,3.92,3.74,3.61,4.43,2.66,2.65
0200011952,2.44,0.95,2.23,2.34,3.00,2.66,5.52,3.42,1.71,0.69,3.11,1.88
0200011953,1.80,2.14,2.13,3.05,3.07,3.81,3.48,2.97,2.61,1.38,1.51,1.90
0200011954,1.58,2.41,2.62,4.17,2.36,5.18,2.19,1.88,3.93,5.84,1.78,1.63
0200011955,1.35,1.37,2.16,2.26,2.80,2.40,2.70,3.62,1.41,3.74,2.81,1.52
0200011956,0.72,1.41,1.99,3.25,4.24,3.03,3.84,4.00,1.54,0.61,2.36,1.54
0200011957,1.36,1.25,1.29,3.26,3.57,3.77,3.54,2.26,3.15,2.73,3.39,2.05
0200011958,1.22,0.83,0.57,1.78,1.61,3.23,3.62,3.44,3.19,2.21,3.02,1.10
0200011959,1.86,1.78,2.20,3.42,3.21,1.98,3.43,4.89,3.89,4.86,2.69,2.26
0200011960,2.26,1.95,1.21,3.53,4.55,3.80,3.17,2.98,2.56,1.90,2.77,0.79
0200011961,0.60,1.54,2.54,2.98,1.90,3.26,3.24,3.08,5.48,2.23,2.32,1.71
0200011962,2.15,2.14,1.02,1.78,2.95,2.94,2.57,3.04,3.14,2.52,0.88,1.68
0200011963,1.06,0.72,2.23,2.18,3.10,2.48,2.72,2.76,2.32,0.90,2.42,1.64
0200011964,1.41,0.66,2.17,3.33,3.20,2.09,3.34,4.05,3.51,1.16,2.47,1.90
0200011965,2.50,1.98,2.09,2.65,3.02,2.33,1.86,4.22,5.56,2.13,3.03,3.06
0200011966,1.29,1.16,2.84,2.75,1.67,2.19,2.01,3.72,2.22,2.43,4.44,2.75
0200011967,2.59,1.51,1.21,4.17,2.04,5.45,2.14,3.08,2.14,4.13,2.51,2.80
0200011968,1.47,1.87,1.10,2.56,3.59,5.37,3.01,2.90,4.28,2.67,2.67,3.32
0200011969,2.62,0.40,1.19,3.34,3.13,5.48,3.65,1.12,1.85,4.63,2.27,1.15
0200011970,1.40,0.67,1.91,2.34,3.80,2.70,4.57,1.54,5.44,3.28,2.90,2.13
0200011971,1.87,2.73,2.07,1.26,2.40,2.52,3.09,2.44,3.04,2.11,2.20,4.07
0200011972,1.46,1.21,2.66,2.44,2.46,2.74,3.52,5.32,3.91,2.66,2.23,3.76
0200011973,1.41,1.21,2.69,2.53,4.74,3.75,3.29,2.98,2.56,2.67,2.70,2.65
0200011974,2.50,1.70,2.39,3.09,3.75,3.87,2.52,3.58,2.89,1.92,2.61,1.70
0200011975,2.86,1.80,2.17,2.80,3.17,4.25,2.85,6.35,3.25,1.23,3.38,2.53
0200011976,2.01,2.26,4.64,2.56,3.51,2.86,2.29,1.37,1.83,2.00,1.35,1.24
0200011977,1.24,1.42,3.50,2.74,1.17,2.96,3.35,4.55,4.80,2.27,3.03,2.88
0200011978,2.51,0.62,1.14,2.02,3.16,3.08,2.81,3.79,5.10,2.24,2.15,2.34
0200011979,2.43,1.08,3.08,3.04,2.49,4.11,2.84,3.67,0.93,3.57,3.25,1.92
0200011980,1.74,0.90,1.45,3.26,2.20,3.75,3.66,3.92,4.78,2.23,1.28,2.42
0200011981,0.83,2.22,0.86,4.22,2.78,4.24,2.31,3.47,4.07,3.96,1.54,1.62
0200011982,2.77,0.76,2.41,2.23,2.62,3.16,4.30,2.82,3.55,2.27,3.97,3.61
0200011983,1.27,0.96,2.62,3.05,5.24,2.33,2.56,3.08,4.49,3.56,3.12,2.59
0200011984,0.98,1.11,2.39,2.49,3.31,3.00,2.29,3.30,4.37,3.09,2.49,3.14
0200011985,2.13,2.66,3.12,3.13,2.97,2.13,3.12,4.86,4.67,3.42,4.83,2.18
0200011986,1.17,1.86,2.07,2.08,2.26,4.27,3.80,3.09,8.72,3.08,1.18,1.22
0200011987,1.24,0.42,1.23,1.75,2.32,2.70,2.79,5.78,3.61,2.90,2.71,2.99
0200011988,1.70,1.27,1.91,2.48,1.10,0.98,2.96,4.55,3.98,4.47,5.06,1.89
0200011989,1.41,0.88,2.18,1.60,3.86,4.06,1.67,3.46,2.25,1.99,2.88,1.33
0200011990,2.04,2.02,1.95,2.01,3.95,4.28,2.67,3.13,3.87,4.51,3.44,2.33
0200011991,1.27,0.79,3.16,3.91,3.83,2.07,4.34,2.49,2.86,5.62,3.26,1.90
0200011992,1.54,1.41,2.00,3.07,1.38,2.21,5.00,2.99,4.54,2.47,4.47,2.28
0200011993,2.45,0.79,1.06,3.84,2.81,4.75,2.80,3.91,4.16,2.82,1.99,1.06
0200011994,2.05,1.22,1.45,2.96,1.95,4.15,4.70,4.80,2.57,2.15,3.43,0.96
0200011995,2.14,0.93,1.62,3.14,2.78,2.23,3.41,4.07,2.27,4.04,3.48,1.71
0200011996,2.14,1.56,1.36,3.45,2.77,4.97,3.52,2.23,3.78,3.28,1.95,3.00
0200011997,3.04,2.67,2.16,1.14,3.69,2.46,2.87,3.82,3.29,2.01,1.65,1.13
0200011998,2.82,1.32,3.80,2.27,2.11,2.95,1.93,3.18,2.44,2.79,2.24,1.71
0200011999,3.31,1.45,0.82,3.29,3.13,3.90,4.92,2.55,2.74,1.92,1.18,2.19
0200012000,1.68,1.42,1.62,2.41,4.64,4.07,3.45,2.85,3.95,1.63,2.77,2.53
0200012001,1.23,2.63,0.71,3.12,4.71,3.24,2.02,3.38,4.25,5.47,2.44,1.97
0200012002,1.12,2.13,2.59,3.57,3.83,3.01,3.22,3.51,2.13,3.07,1.58,1.14
0200012003,0.86,1.06,1.97,2.79,3.99,2.21,3.34,2.69,3.33,2.31,4.60,1.93
0200012004,2.03,1.20,3.17,2.06,6.64,3.27,3.30,3.17,1.07,3.73,2.79,2.92
0200012005,2.93,1.78,1.20,1.36,2.05,2.87,3.69,2.59,3.58,1.73,4.15,1.96
0200012006,3.00,1.80,2.21,2.10,4.63,2.42,3.82,3.13,3.35,4.20,2.34,2.85
0200012007,2.19,0.96,2.51,3.00,2.31,2.67,2.04,4.11,2.84,3.80,1.61,2.62
0200012008,3.19,2.56,1.50,3.32,2.38,4.69,3.73,1.67,5.22,2.14,2.22,4.23
0200012009,1.32,2.40,2.32,3.94,2.95,3.53,2.30,4.62,1.81,5.25,1.09,2.34
0200012010,0.95,1.04,0.73,2.09,3.52,5.89,4.16,2.37,4.88,2.01,2.15,1.43
0200012011,1.43,1.53,2.21,5.44,4.26,3.65,2.99,3.16,3.72,3.37,3.19,1.87
0200012012,2.22,1.31,2.59,1.89,3.00,3.00,3.59,2.73,2.57,4.66,0.99,2.45
0200012013,3.30,2.28,1.36,5.72,3.59,3.68,3.54,3.00,1.92,3.82,3.83,2.19
0200012014,2.21,1.58,1.39,3.82,3.53,3.82,3.46,3.56,3.92,4.09,3.51,1.77
0200012015,1.28,0.97,0.87,2.46,4.14,4.07,2.49,3.31,2.91,2.46,3.06,3.73
0200012016,1.73,1.87,3.65,2.80,2.63,2.46,3.92,5.04,3.96,3.46,2.04,2.30
0200012017,2.78,2.02,2.94,4.39,3.36,4.72,2.74,3.43,-9.99,-9.99,-9.99,-9.99
